dialog_1,dialog_2,dialog_3,dialog_4,dialog_6,dialog_7,dialog_8,dialog_10,dialog_11,dialog_12,dialog_13,dialog_15,dialog_16,dialog_17,dialog_19,dialog_22,dialog_23,dialog_24,dialog_25,dialog_26,dialog_27,dialog_29,dialog_30,dialog_31,dialog_32,dialog_33,dialog_35,dialog_36,dialog_38,dialog_39,dialog_41,dialog_42,dialog_43,dialog_45,dialog_46,dialog_47,dialog_48,dialog_49,dialog_50,dialog_51,dialog_52,dialog_55,dialog_56,dialog_59,dialog_60,dialog_61,dialog_62,dialog_63,dialog_64,dialog_65,dialog_66,dialog_67,dialog_69,dialog_70,dialog_71,dialog_72,dialog_73,dialog_74,dialog_75,dialog_76,dialog_78,dialog_79,dialog_80,dialog_81,dialog_83,dialog_84,dialog_85,dialog_86,dialog_87,dialog_89,dialog_90,dialog_91,dialog_92,dialog_93,dialog_94,dialog_96,dialog_97,dialog_99,dialog_100,dialog_104,dialog_105,dialog_106,dialog_107,dialog_108,dialog_109,dialog_110,dialog_111,dialog_112,dialog_114,dialog_115,dialog_116,dialog_118,dialog_119,dialog_120,dialog_121,dialog_123,dialog_124,dialog_125,dialog_126,dialog_127,dialog_128,dialog_129,dialog_132,dialog_133,dialog_134,dialog_135,dialog_136,dialog_137,dialog_139,dialog_140,dialog_141,dialog_142,dialog_143,dialog_145,dialog_146,dialog_147,dialog_148,dialog_149,dialog_150,dialog_151
1,2,5,5,5,5,5,2,5,5,4,3,5,5,5,1,3,5,0,5,0,3,5,4,5,2,5,5,3,3,5,5,4,0,2,5,4,5,3,2,0,5,2,2,5,5,1,5,5,1,5,5,3,5,3,5,3,3,1,1,4,2,3,4,3,5,1,5,0,5,3,2,4,4,5,5,5,5,1,1,3,5,5,5,3,4,5,5,5,4,2,5,4,2,1,4,5,5,5,3,1,2,3,5,2,3,5,5,3,3,3,5,1,3,5,2,5,0,5,3
1,2,5,2,2,5,2,2,5,5,4,2,2,5,2,1,3,2,0,5,0,5,2,4,5,1,1,5,5,3,1,5,2,0,2,5,4,5,1,2,0,5,2,2,2,5,1,5,5,1,2,5,5,5,2,3,3,3,1,1,4,1,5,2,2,5,1,5,0,5,2,2,4,4,5,5,5,5,1,1,5,5,5,2,5,4,5,2,2,4,2,5,4,2,1,4,2,5,2,5,1,2,3,2,2,5,5,2,3,2,3,5,1,2,2,2,5,1,5,5
1,4,5,5,5,3,5,2,5,3,4,3,3,5,5,1,3,5,4,3,4,3,5,4,5,2,5,5,3,3,5,5,4,0,4,3,4,5,3,2,4,3,2,2,5,5,1,3,3,1,5,3,5,5,3,3,5,3,0,1,4,1,3,4,3,5,0,5,4,3,3,4,4,4,3,3,3,5,1,1,5,5,5,5,3,4,3,5,2,4,4,5,4,1,1,4,5,3,5,3,1,0,3,5,2,3,3,5,3,3,3,5,1,3,5,2,5,0,5,5
1,2,5,5,2,5,2,2,5,3,4,2,2,2,5,1,3,2,0,5,4,5,2,4,4,1,1,5,5,3,1,5,0,0,4,5,4,5,3,2,0,5,1,1,2,5,1,5,1,1,2,5,5,1,2,3,5,3,1,1,4,1,1,4,2,5,1,5,4,5,2,2,4,4,5,5,5,1,1,1,5,5,5,1,5,4,5,5,2,0,0,5,4,1,1,4,2,3,5,5,1,0,3,5,2,5,5,5,3,5,3,5,1,2,5,2,5,0,2,3
1,4,5,5,5,3,5,2,5,3,4,3,3,3,5,1,3,5,0,3,4,3,5,4,5,2,5,5,3,3,5,5,4,0,4,3,4,5,3,2,0,3,1,2,2,5,1,3,3,1,5,3,3,5,3,3,3,3,1,1,4,1,3,4,3,5,1,5,4,5,3,2,4,4,3,5,5,3,1,5,3,5,5,5,5,4,3,5,2,0,4,5,4,1,1,4,5,3,5,3,1,0,3,5,2,5,3,5,3,3,3,5,1,3,5,2,5,0,5,5
1,2,5,5,2,5,2,2,5,3,4,2,2,3,5,1,3,5,0,5,0,3,2,4,5,1,5,5,3,3,5,5,2,0,4,5,0,5,3,2,0,5,1,2,2,5,1,5,5,1,5,5,3,1,2,2,3,3,1,1,4,1,5,4,5,5,1,5,0,5,3,2,4,4,5,5,2,5,1,1,5,5,5,5,5,4,5,2,2,4,2,5,4,2,1,4,2,3,5,5,1,2,3,5,2,5,5,5,3,5,3,5,1,3,2,2,5,0,5,5
1,2,2,2,2,2,2,0,2,2,4,2,2,2,2,1,5,2,0,5,4,5,2,4,4,1,1,0,1,3,1,2,0,0,4,2,4,5,2,2,0,2,2,2,2,5,1,5,2,1,2,2,5,1,2,5,5,3,1,0,4,1,2,4,2,2,1,5,0,2,2,2,4,4,2,5,2,1,1,1,5,2,5,2,5,4,2,2,2,0,2,2,0,2,1,0,2,5,2,5,1,2,3,2,2,5,2,2,2,2,2,2,1,2,2,4,5,1,2,5
1,2,5,5,5,5,2,2,5,3,4,2,3,5,5,1,3,5,0,5,4,3,4,4,5,2,1,5,3,3,5,5,0,0,4,3,4,5,3,2,0,5,2,2,5,5,1,5,5,1,5,5,3,5,3,3,5,3,1,1,4,1,5,4,5,5,1,5,4,3,3,4,4,4,5,5,5,5,1,1,5,5,5,2,3,4,5,5,5,4,2,5,4,2,1,0,5,5,2,5,1,2,3,2,2,5,5,5,3,3,3,5,1,3,2,2,5,0,5,5
1,2,5,5,5,5,5,2,5,3,4,3,3,5,5,1,3,5,0,5,4,5,5,4,5,2,1,5,3,3,5,5,0,0,4,3,4,5,3,2,0,5,2,2,2,5,1,5,5,1,5,5,5,5,3,3,5,3,0,1,4,1,5,4,5,5,1,5,0,5,3,2,4,4,5,5,5,5,1,1,3,5,5,5,3,4,3,5,5,4,4,5,4,1,1,4,5,3,5,5,1,2,3,2,2,3,5,5,3,3,3,5,1,3,2,2,5,0,5,5
1,2,5,5,2,3,2,2,5,3,4,2,2,3,5,1,3,5,0,3,4,3,2,4,5,2,5,5,3,3,5,5,4,0,4,5,4,5,3,2,0,5,1,2,2,5,1,5,5,1,5,5,3,5,3,3,5,3,1,1,4,1,5,4,3,5,1,5,0,5,3,2,4,4,5,5,5,5,1,1,5,5,5,5,3,4,3,5,2,4,2,5,4,1,1,4,2,3,5,5,1,2,3,5,2,5,5,5,3,3,3,5,1,3,5,2,5,2,5,5
1,2,5,5,2,2,2,2,5,3,4,2,2,5,5,1,3,2,0,5,0,3,2,4,5,1,1,3,3,3,1,5,2,0,2,3,4,5,3,2,0,5,1,2,2,5,1,5,5,1,2,5,5,1,2,3,5,3,1,1,4,1,2,4,5,5,1,5,0,5,3,2,4,4,5,5,5,5,1,1,5,5,5,5,3,4,3,2,2,4,2,5,0,2,1,2,2,5,2,5,1,2,3,2,2,5,5,5,3,5,3,5,1,2,2,2,5,1,2,3
1,2,2,2,2,2,2,2,2,3,4,2,2,2,2,1,3,2,0,5,4,3,2,4,4,1,1,5,3,3,1,2,0,0,4,2,0,2,2,2,0,3,2,2,2,5,1,5,2,1,2,5,5,1,2,2,5,3,1,1,4,1,2,2,2,5,1,5,0,2,2,2,4,4,2,5,2,5,1,1,5,2,5,2,5,4,5,2,2,4,2,5,4,2,1,4,2,3,2,5,1,2,3,2,2,5,5,2,3,2,3,5,1,2,2,2,5,0,2,2
1,2,5,5,2,5,5,2,5,3,4,3,2,5,5,1,3,5,0,5,0,3,2,4,4,2,5,5,3,3,5,5,4,0,4,5,4,5,3,2,0,3,1,2,2,5,1,5,5,1,5,3,3,5,3,3,5,3,1,1,4,1,5,4,5,5,1,5,4,3,3,2,4,4,5,5,3,5,1,1,5,5,5,5,5,4,3,5,2,0,2,5,4,1,1,4,2,3,2,3,1,0,3,5,2,5,3,5,3,3,3,5,1,3,2,2,5,0,5,2
1,2,2,2,2,5,2,2,5,2,4,2,2,5,2,1,3,2,0,5,0,3,2,4,5,1,1,5,5,3,1,5,2,0,4,5,4,5,3,2,0,5,1,2,2,5,1,5,5,1,5,5,5,1,2,2,5,3,1,1,2,2,2,4,2,5,1,5,0,5,3,2,4,4,2,5,5,5,1,1,5,5,5,2,5,4,5,2,2,4,2,5,4,2,1,4,2,5,2,5,1,2,3,2,2,5,5,2,3,2,3,5,1,2,2,2,5,1,2,5
1,2,2,2,2,5,2,2,5,2,4,2,2,5,2,1,3,2,0,5,4,3,2,4,4,1,5,5,5,3,5,2,0,0,4,2,4,2,2,2,0,2,2,2,2,5,1,5,2,1,5,5,5,1,2,2,5,3,1,1,4,1,2,2,2,5,0,5,0,5,2,2,4,4,2,5,5,5,1,1,5,5,5,2,5,4,2,2,2,4,2,5,4,2,1,4,2,3,2,5,1,2,3,2,2,5,5,2,2,2,2,5,1,2,2,2,5,0,2,2
1,2,5,5,2,5,5,2,5,5,2,2,2,5,5,1,3,5,0,5,4,3,2,4,5,2,5,5,3,3,5,5,4,0,4,5,4,5,3,2,0,5,2,2,2,5,1,5,5,1,5,5,5,5,3,5,3,3,1,1,4,1,5,4,5,5,1,5,4,5,3,2,4,4,5,5,5,5,1,1,5,5,5,5,5,4,5,5,2,0,4,5,4,1,1,4,2,3,5,5,1,0,3,5,2,5,5,5,3,5,3,5,1,3,5,2,5,0,5,5
1,2,5,5,2,5,5,2,5,5,4,2,2,3,5,1,3,5,0,5,0,3,2,4,5,2,5,5,3,3,5,5,4,0,4,5,0,5,3,2,0,5,2,2,2,5,1,5,5,1,5,5,3,5,2,5,5,3,1,1,4,1,5,2,5,5,1,5,0,5,3,2,4,4,5,5,5,5,1,1,5,5,5,5,5,4,5,5,2,4,2,5,4,2,1,4,2,3,5,3,1,2,3,5,2,5,5,5,3,5,3,5,1,3,5,2,5,0,5,5
1,2,5,5,5,5,5,2,5,3,4,3,3,5,5,1,3,5,0,5,0,3,5,4,5,1,1,3,3,3,1,5,2,0,2,3,4,5,3,2,0,5,2,1,2,5,1,5,5,1,5,5,5,5,3,3,3,3,0,1,4,1,5,4,5,5,1,5,0,5,3,2,4,4,5,5,5,5,1,1,5,5,5,5,3,4,3,5,5,4,2,5,0,1,1,4,5,3,5,3,1,2,3,2,2,3,5,5,3,5,3,5,1,3,2,2,5,1,5,3
1,2,5,2,2,1,2,2,5,3,4,2,2,2,5,1,3,2,0,5,0,3,2,4,4,1,5,5,5,3,5,5,0,0,4,5,4,2,3,2,0,5,1,2,2,5,1,5,5,1,5,5,5,1,2,2,5,3,1,1,4,1,5,4,5,5,1,5,0,5,3,2,4,4,5,5,5,5,1,1,5,5,5,2,3,4,5,2,2,0,2,5,4,1,1,4,2,3,5,5,1,2,3,2,2,5,5,5,3,5,3,5,1,3,2,2,5,1,2,2
1,4,5,5,5,5,5,2,5,3,4,3,3,5,5,1,3,5,0,3,4,3,5,4,5,1,5,3,3,3,5,5,0,0,4,3,4,5,3,2,0,5,2,1,5,5,1,3,3,1,5,3,3,5,3,3,3,3,0,1,4,1,3,4,3,5,1,5,4,5,3,2,4,4,3,5,5,5,1,1,3,5,5,5,3,4,3,5,5,4,4,5,4,1,1,4,5,3,5,3,1,0,3,5,2,3,3,5,3,3,3,5,1,3,5,2,5,0,5,3
1,2,5,5,5,5,2,2,5,5,4,2,2,5,5,1,3,5,0,5,0,3,5,4,5,1,1,5,5,3,5,5,2,0,4,5,0,5,5,2,0,5,1,2,2,5,1,5,5,1,5,5,5,5,3,5,3,3,1,1,4,1,5,4,5,5,1,5,0,5,3,2,4,4,5,5,5,5,1,1,5,5,5,5,5,4,5,2,5,4,2,5,4,2,1,4,2,5,2,5,1,2,3,2,2,5,5,5,3,5,3,5,1,3,2,2,5,1,5,5
1,2,5,5,5,5,2,2,5,5,4,2,2,5,5,1,3,5,0,5,0,3,5,4,5,1,1,5,5,3,5,5,2,0,4,5,0,5,5,2,0,5,1,2,2,5,1,5,5,1,5,5,5,5,3,5,3,3,1,1,4,1,5,4,5,5,1,5,0,5,3,2,4,4,5,5,5,5,1,1,5,5,5,5,5,4,5,2,5,4,2,5,4,2,1,4,2,5,2,5,1,2,3,2,2,5,5,5,3,5,3,5,1,3,2,2,5,1,5,5
1,2,5,5,5,5,2,2,5,3,4,3,2,5,5,1,3,5,0,5,0,3,5,4,5,1,1,3,3,3,5,5,4,0,4,3,4,5,3,2,0,5,1,2,2,5,1,5,5,1,5,5,5,5,3,3,3,3,1,1,4,1,5,4,5,5,1,5,0,5,2,2,4,4,5,5,5,5,1,1,5,5,5,5,3,4,3,5,5,4,2,5,4,2,1,4,5,5,5,3,1,2,3,2,2,5,3,5,3,5,3,5,1,3,5,2,5,1,5,5
1,2,2,5,2,5,2,2,5,2,4,2,2,5,2,1,3,2,0,5,0,3,2,4,5,2,5,5,5,3,1,5,2,0,2,5,4,5,3,2,0,5,2,2,2,5,1,5,5,1,5,5,5,1,2,2,5,3,0,1,4,1,5,2,5,5,1,5,0,5,3,2,4,4,5,5,5,5,1,1,5,5,5,2,5,4,5,2,2,4,2,5,4,2,1,4,2,5,2,5,1,2,3,2,2,5,5,2,3,5,3,5,1,2,2,2,5,1,5,5
1,2,5,5,5,5,2,2,5,3,4,2,5,5,5,1,3,5,0,5,0,3,4,4,5,1,1,5,5,3,5,5,2,0,2,5,4,5,3,2,0,5,1,2,2,5,1,5,5,1,5,5,3,5,2,3,3,3,1,1,4,1,5,4,5,5,1,5,0,5,3,2,4,4,5,5,5,5,1,1,5,5,5,5,5,4,5,5,2,4,2,5,4,2,1,4,2,5,2,5,1,2,3,2,2,5,5,5,3,5,3,5,1,3,2,2,5,1,5,5
1,2,5,5,5,3,5,2,5,3,4,3,3,5,5,1,3,5,0,3,0,3,3,4,5,1,5,5,3,3,5,5,4,0,2,3,4,5,3,2,0,3,2,2,5,5,1,3,3,1,5,3,3,5,3,3,3,3,0,1,4,1,3,4,3,5,1,5,4,3,3,2,4,4,3,5,3,3,1,1,5,5,5,5,3,4,3,5,5,4,2,5,4,1,1,4,5,3,5,3,1,0,3,5,2,3,3,5,3,3,3,5,1,3,5,2,5,1,5,3
1,2,5,5,5,5,2,2,5,3,4,2,2,2,5,1,3,2,0,5,0,5,1,4,2,1,1,5,5,3,1,5,2,0,4,1,4,5,1,2,0,5,1,1,5,5,1,5,1,1,5,5,5,1,2,1,3,3,1,1,4,1,1,4,5,5,1,5,0,5,2,2,4,4,5,5,5,5,1,1,5,5,1,1,3,4,5,5,5,4,2,5,4,1,1,4,5,5,5,5,1,1,3,5,2,5,5,5,3,5,3,5,1,2,2,2,5,1,5,3
1,4,5,5,5,3,5,2,5,3,4,3,3,3,5,1,3,5,0,3,4,3,5,4,5,2,5,5,3,3,5,5,4,0,4,3,4,5,3,2,0,3,1,2,2,5,1,3,3,1,5,3,3,5,3,3,3,3,1,1,4,1,3,4,3,5,1,5,4,5,3,2,4,4,3,5,5,3,1,5,3,5,5,5,5,4,3,5,2,0,4,5,4,1,1,4,5,3,5,3,1,0,3,5,2,5,3,5,3,3,3,5,1,3,5,2,5,0,5,5
1,2,5,5,5,5,2,0,1,3,4,2,2,2,5,1,3,2,0,5,0,5,4,4,4,1,1,1,3,3,1,5,0,0,4,3,4,5,3,2,0,5,2,1,2,5,1,5,1,1,2,2,5,1,4,3,5,3,0,1,4,1,1,4,2,5,0,5,0,5,2,2,4,4,5,5,5,1,1,1,5,5,5,1,3,4,3,5,2,0,0,5,0,1,1,4,2,3,2,5,1,2,3,2,2,3,3,5,3,2,3,5,1,2,2,2,5,1,2,5
1,2,5,2,5,2,2,0,1,3,4,2,2,2,5,1,5,2,0,5,4,3,4,4,4,2,1,0,5,3,1,5,0,0,4,3,4,5,3,2,0,5,2,2,4,5,1,5,1,1,2,2,5,1,2,3,5,3,0,1,4,1,2,4,5,4,0,5,0,5,3,4,4,4,5,5,5,1,1,1,5,4,0,0,3,4,3,5,2,4,4,5,0,2,1,4,2,5,2,5,1,2,3,2,2,5,5,5,3,2,3,2,1,2,2,2,5,0,2,4
1,4,5,5,2,3,2,2,5,3,4,3,3,5,5,1,3,5,4,5,4,3,4,4,4,2,1,3,3,3,1,5,0,0,4,3,4,5,3,2,0,5,2,2,4,5,1,3,5,1,2,3,5,5,2,3,5,3,0,0,4,1,5,4,2,5,0,5,0,5,3,4,4,4,5,5,5,5,1,1,5,5,5,2,3,4,3,2,2,4,4,5,4,2,1,4,2,5,2,3,1,0,3,2,2,5,3,5,2,2,3,5,1,3,2,4,3,0,2,4
1,2,5,5,2,1,2,0,2,3,4,2,2,2,5,1,3,2,0,5,4,3,2,4,4,1,1,5,3,3,1,5,0,0,4,3,4,5,3,2,0,5,2,2,2,5,1,5,1,1,2,2,5,1,2,3,5,3,0,0,4,1,2,4,2,5,1,5,4,5,3,2,4,4,2,5,5,1,1,1,5,4,5,1,3,4,5,2,2,0,0,5,4,2,1,4,2,3,2,5,1,0,3,2,2,5,5,5,3,2,3,5,1,3,2,2,5,0,2,2
1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,2,0,5,4,5,2,4,4,1,1,5,5,3,1,2,0,0,4,2,4,2,2,2,0,2,2,2,2,5,1,5,1,1,2,2,5,1,2,2,5,3,1,0,4,1,2,4,2,2,1,5,0,5,2,2,0,4,2,5,5,1,1,1,5,2,5,2,5,4,5,2,2,0,2,5,0,2,1,0,2,3,2,5,1,2,3,2,2,5,5,2,2,2,2,2,1,2,2,2,5,0,2,5
1,4,5,5,2,3,5,2,5,3,4,2,2,5,5,1,3,5,4,3,4,3,5,4,5,2,5,3,3,3,1,5,0,0,4,3,4,5,3,2,0,5,2,2,2,5,1,5,5,1,5,5,5,5,3,3,5,3,1,1,4,1,5,4,3,5,0,5,0,5,3,2,4,4,5,5,3,5,1,1,3,5,5,2,3,4,3,2,2,4,2,5,4,2,1,4,2,3,2,3,1,0,3,2,2,3,3,5,3,5,3,5,1,3,2,2,5,1,5,3
1,2,5,5,2,5,2,2,5,3,4,2,2,3,5,1,3,2,0,5,4,3,2,4,4,1,5,5,3,3,5,2,0,0,2,5,4,2,3,2,0,5,2,2,2,5,1,5,2,1,5,3,5,1,2,3,5,3,1,1,4,1,5,4,2,5,1,5,0,5,3,2,4,4,5,5,5,5,1,1,5,5,5,5,3,4,5,5,2,4,2,5,4,2,1,4,2,3,2,5,1,2,3,2,2,5,5,5,3,5,3,5,1,3,2,2,5,1,5,2
1,2,5,5,2,1,2,2,5,3,4,2,2,2,5,1,3,2,0,5,4,3,2,4,4,2,5,5,3,3,5,5,0,0,2,3,2,2,3,2,0,5,1,2,2,5,1,5,5,1,2,3,5,1,2,3,5,3,1,0,4,1,2,2,5,5,1,5,0,5,2,2,4,4,5,5,5,5,1,1,5,2,5,5,3,4,5,2,2,0,2,5,4,2,1,4,2,3,2,5,1,2,3,2,2,5,5,5,3,5,3,5,1,3,2,2,5,1,2,2
1,2,2,2,2,2,2,0,1,2,4,2,2,2,2,1,3,2,0,5,4,5,4,4,4,1,1,1,5,3,1,5,0,0,4,2,4,5,3,2,0,5,2,2,2,5,1,2,2,1,2,2,5,1,2,3,5,3,1,0,4,1,2,4,5,2,0,2,0,2,2,2,4,4,2,2,5,5,1,1,5,4,0,1,3,4,5,2,2,4,0,5,0,2,1,4,2,3,2,0,1,2,3,2,2,5,2,2,2,2,3,2,1,2,2,4,5,0,2,5
1,4,2,2,2,2,2,2,2,2,4,2,2,5,2,1,3,2,0,5,4,3,4,4,4,2,5,5,3,3,1,5,0,0,4,3,0,5,3,2,0,5,2,2,2,5,1,5,2,1,2,2,5,1,2,3,5,3,0,0,4,1,2,4,5,2,0,3,0,5,2,4,4,4,2,5,5,5,1,1,5,4,0,0,3,4,5,2,2,4,4,5,4,2,1,0,2,5,2,5,1,2,3,2,2,5,5,5,3,2,3,2,1,2,2,2,5,0,2,4
1,2,5,5,5,3,5,2,5,3,4,3,5,5,5,1,3,5,0,5,0,3,3,4,5,2,5,3,3,3,5,5,2,0,2,5,4,5,3,2,0,5,2,2,5,5,1,3,5,1,5,5,5,5,3,3,3,3,0,1,4,1,3,4,5,5,0,5,4,5,3,2,4,4,5,5,3,5,1,1,5,5,5,5,3,4,3,5,5,4,2,5,4,2,1,4,5,3,5,3,1,0,3,5,2,5,5,5,3,3,3,5,1,3,5,2,5,1,5,3
1,4,2,2,2,1,2,2,5,3,4,2,2,5,5,1,3,2,0,5,0,3,4,4,5,2,1,5,3,3,1,5,0,0,4,3,4,5,3,2,0,5,2,2,2,5,1,5,5,1,2,3,5,1,2,3,5,3,1,0,4,1,2,2,5,2,1,5,0,5,3,4,4,4,5,5,5,5,1,1,5,5,5,2,3,4,3,2,2,4,2,5,4,2,1,4,2,5,2,5,1,2,3,2,2,5,5,5,3,2,3,5,1,3,2,2,5,0,2,2
1,2,2,2,2,2,2,2,2,2,4,2,2,2,2,1,5,2,0,5,4,5,2,2,4,1,1,5,5,2,1,2,0,0,4,2,4,5,3,2,0,5,2,2,2,5,1,5,2,1,2,2,5,1,2,2,5,3,1,0,4,1,2,2,5,2,1,5,0,5,2,2,0,4,2,5,5,1,1,1,5,5,5,2,5,4,5,2,2,4,2,2,0,2,1,0,2,2,2,5,1,2,2,2,2,5,5,2,2,2,2,2,1,2,2,2,5,1,2,5
1,2,5,5,5,5,5,2,5,3,4,3,3,5,5,1,5,5,0,3,4,3,5,4,5,2,5,3,3,3,5,5,2,0,4,3,4,5,3,2,0,5,2,2,2,5,1,5,5,1,5,5,5,5,3,3,3,3,0,1,4,1,5,4,3,5,1,5,0,3,3,2,4,4,5,5,3,3,1,1,5,5,5,5,5,4,5,5,5,4,2,5,4,2,1,4,2,5,2,5,1,0,3,2,2,5,5,5,3,5,3,5,1,3,5,2,5,0,5,5
1,4,2,5,2,5,2,2,5,2,4,2,2,5,5,1,5,2,0,5,4,3,4,4,4,2,5,5,3,3,5,5,0,0,4,5,4,5,3,2,0,5,2,2,2,5,1,5,5,1,2,5,5,1,2,3,5,3,0,0,4,1,5,4,5,5,0,5,0,5,2,4,4,4,5,5,5,5,1,1,5,5,5,2,3,4,5,2,2,4,2,5,4,2,1,4,2,5,2,5,1,0,3,2,2,5,5,5,3,3,3,5,1,3,2,2,5,0,2,2
1,2,5,5,2,3,5,2,5,3,4,3,5,5,5,1,3,5,0,3,0,3,4,4,5,2,5,5,3,3,1,5,2,0,2,3,4,5,3,2,0,3,2,2,5,5,1,5,5,1,5,5,5,5,3,3,5,3,1,1,4,1,5,4,5,3,0,5,0,5,3,2,4,4,5,3,5,5,1,1,5,5,5,5,3,4,3,2,5,4,2,5,4,2,1,4,2,5,2,5,1,2,3,2,2,5,3,5,3,3,3,5,1,3,5,2,5,1,5,3
1,2,5,5,2,3,2,2,5,3,4,3,2,5,5,1,5,5,0,5,0,3,5,4,5,2,5,5,3,3,1,5,2,0,2,3,4,5,3,2,0,5,2,2,5,5,1,5,5,1,5,5,5,5,2,3,5,3,1,1,4,1,5,4,5,5,1,5,0,3,3,2,4,4,5,5,5,3,1,1,5,5,5,5,3,4,3,2,2,4,2,5,4,2,1,4,2,3,2,3,1,2,3,2,2,5,5,5,3,5,3,5,1,3,2,2,5,0,5,3
1,2,3,5,5,3,5,2,5,3,4,3,3,5,5,1,3,5,0,3,0,3,5,4,5,2,5,3,3,3,1,5,4,0,2,5,0,5,3,2,0,3,2,2,5,5,1,5,5,1,5,5,5,5,3,3,3,3,0,1,4,1,3,4,3,5,1,5,4,5,3,2,4,4,5,5,5,5,1,1,5,5,5,5,3,4,3,5,2,0,2,5,4,1,1,4,5,3,5,3,1,0,5,5,2,5,3,5,3,3,3,5,1,3,5,2,5,0,5,3
1,4,5,5,2,5,5,2,5,3,4,2,2,5,5,1,3,5,0,5,4,3,4,4,5,2,1,5,3,3,1,5,0,0,4,3,4,5,3,2,0,5,2,2,2,5,1,5,5,1,2,5,5,5,2,3,5,5,0,0,4,1,5,4,5,5,0,5,0,3,3,4,4,4,2,5,5,5,1,1,5,5,5,2,3,4,3,5,2,4,0,5,4,2,1,4,2,3,2,5,1,0,3,2,2,5,3,5,3,2,3,5,1,3,2,2,5,0,5,3
1,4,5,5,5,5,2,0,1,3,4,2,2,2,5,1,5,2,0,5,0,5,4,4,4,1,1,5,1,3,1,5,0,0,4,1,4,5,3,0,4,5,1,1,4,5,1,5,1,1,2,3,5,1,2,3,5,3,0,0,4,1,1,4,5,4,0,5,4,5,3,4,4,4,5,1,5,1,1,5,5,4,0,1,3,4,5,5,2,0,0,5,4,1,1,4,4,3,5,3,1,0,3,5,2,3,5,5,3,2,3,2,1,3,2,4,5,0,2,4
1,4,2,2,2,3,2,2,0,2,4,2,2,5,5,1,3,2,0,5,4,3,4,4,4,2,1,5,3,3,1,5,0,0,4,3,0,5,3,2,0,5,2,2,2,5,1,3,5,0,2,2,5,5,2,3,5,3,0,0,4,1,2,4,5,2,0,2,4,5,3,4,4,4,2,5,3,3,1,1,5,5,5,2,3,4,3,2,2,4,4,5,4,2,1,4,2,5,2,5,1,2,3,2,2,5,5,5,2,2,3,5,1,3,2,2,5,0,5,5
1,4,2,5,2,2,2,0,2,3,4,2,2,5,2,1,3,5,0,5,4,3,4,4,4,2,1,3,3,3,5,5,0,0,4,3,4,5,3,2,0,5,2,2,2,5,1,5,2,1,2,2,2,1,2,3,5,3,0,0,4,1,2,4,5,2,0,3,0,5,3,4,4,4,5,5,5,5,1,1,5,5,5,0,3,4,3,2,2,4,0,5,0,2,1,0,2,5,2,5,1,2,3,2,2,5,3,5,3,2,3,5,1,3,2,2,5,0,2,2
1,2,2,2,2,5,2,2,5,2,4,2,2,5,2,1,5,2,0,5,0,3,4,4,5,1,5,5,5,3,1,5,0,0,4,5,4,2,2,2,0,5,2,2,2,5,1,5,5,1,2,5,5,1,2,2,5,3,1,1,4,1,5,4,2,5,1,5,4,5,2,2,4,4,2,5,5,5,1,1,5,5,5,2,5,4,5,2,2,4,2,5,4,2,1,4,2,5,2,5,1,2,3,2,2,5,5,2,3,2,3,5,1,2,2,2,5,1,2,5
1,2,5,5,2,2,2,2,5,3,4,2,2,5,5,1,3,5,0,5,4,3,2,2,5,1,1,5,3,3,1,5,2,0,4,3,4,5,3,2,0,5,2,2,2,5,1,5,5,1,2,5,3,5,2,3,5,3,1,1,4,1,5,4,3,3,1,5,0,5,3,2,4,4,5,5,5,5,1,1,5,5,5,2,3,4,3,2,2,4,2,5,4,2,1,4,2,5,2,5,1,2,3,2,2,5,5,5,3,5,3,5,1,3,2,2,5,1,2,3
1,2,5,2,2,3,2,2,5,3,4,2,2,5,5,1,5,2,0,5,0,3,1,4,5,1,1,3,3,5,1,5,0,0,4,3,4,5,3,2,0,5,2,2,2,5,1,5,5,1,2,3,5,1,2,3,5,3,1,1,4,1,5,4,2,5,1,5,0,5,3,2,4,4,5,5,5,5,1,1,5,5,5,2,3,4,3,2,2,4,2,5,4,2,1,2,2,5,2,3,1,2,3,2,2,5,3,5,3,5,3,5,1,2,2,2,5,1,2,3
1,2,5,5,5,3,5,2,5,3,4,2,2,5,5,1,3,5,0,3,4,3,1,4,5,1,1,3,3,3,1,5,4,0,2,3,0,5,3,2,0,3,2,1,5,5,1,5,3,1,5,3,3,1,5,3,3,3,1,1,4,1,5,4,5,5,1,5,4,5,3,2,4,4,5,5,5,5,1,1,5,5,5,5,3,4,3,5,5,4,2,5,0,1,1,4,2,5,5,3,1,2,3,2,2,3,3,5,5,5,3,5,1,3,5,2,5,1,5,3
1,2,5,5,5,5,2,2,5,3,4,3,3,5,5,1,3,5,0,5,4,3,5,4,5,2,1,3,3,3,1,5,0,0,4,3,4,5,3,2,0,5,2,2,2,5,1,5,5,1,2,5,3,1,3,3,5,3,0,1,4,1,5,4,5,5,1,5,4,5,3,4,4,4,5,5,5,5,1,1,5,5,5,2,3,4,3,2,2,4,2,5,0,2,1,4,2,5,2,5,1,2,3,2,2,5,3,5,3,5,3,5,1,3,2,2,5,0,5,3
